9523,9322,1464360000
9524,9389,1464360001
9525,9220,1464360002
9531,7274,1464360008
9534,7399,1464360011
9537,9071,1464360014
9542,8511,1464360019
9545,8778,1464360022
9551,7769,1464360028
9557,9157,1464360034
9574,8298,1464361802
9580,7552,1464361808
9581,9480,1464361809
9583,7809,1464361811
9589,7855,1464361817
9590,7647,1464361818
9599,8316,1464361827
9608,7591,1464361836
9611,8706,1464361839
9616,9333,1464361844
9617,7854,1464361845
9622,9470,1464361850
9638,8024,1464363600
9640,9397,1464363602
9641,7300,1464363603
9642,8036,1464363604
9644,7573,1464363606
9656,8641,1464363618
9660,9396,1464363622
9664,8223,1464363626
9665,8823,1464363627
9666,9492,1464363628
9670,7685,1464363632
9672,8398,1464363634
9676,8440,1464363638
9678,8983,1464363640
9680,7297,1464363642
9682,7393,1464363644
9683,8496,1464363645
9698,9467,1464365403
9699,7482,1464365404
9707,7502,1464365412
9709,8472,1464365414
9711,7628,1464365416
9726,7911,1464367201
9727,8148,1464367202
9729,7413,1464367204
9731,9185,1464367206
9732,8696,1464367207
9742,9680,1464369001
9744,9435,1464369003
9745,9186,1464369004
9750,7398,1464369009
9751,7446,1464369010
9752,7875,1464369011
9762,8146,1464369021
9765,8261,1464369024
9767,8478,1464369026
9782,7549,1464370799
9785,7642,1464370802
9794,9058,1464370811
9801,8122,1464370818
9808,7687,1464370825
9809,7847,1464370826
9835,9149,1464372608
9837,9408,1464372610
9841,9746,1464372614
9855,8612,1464372628
9856,9058,1464372629
9861,7467,1464372634
9869,7770,1464372642
9875,9852,1464372648
9876,7090,1464372649
9877,9587,1464372650
9892,9658,1464376199
9896,7876,1464376203
9902,9408,1464376209
9904,6944,1464376211
9913,9711,1464376220
9921,8279,1464376228
9923,7183,1464376230
9924,9715,1464376231
9927,7681,1464376234
9943,7964,1464378001
9947,7313,1464378005
9949,7818,1464378007
9951,7233,1464378009
9964,7364,1464379802
9968,8763,1464379806
9970,8879,1464379808
9975,8277,1464379813
9976,9549,1464379814
9978,7502,1464379816
9992,9516,1464379830
9993,8931,1464379831
9998,7803,1464379836
10001,8901,1464379839
10004,7433,1464379842
10009,8793,1464379847
10011,9697,1464379849
10015,8669,1464379853
10016,9931,1464379854
10018,8655,1464379856
10021,9201,1464379859
10024,8130,1464379862
10043,9583,1464381599
10046,7802,1464381602
10047,7677,1464381603
10053,8085,1464381609
10059,9172,1464381615
10060,8036,1464381616
10071,9943,1464381627
10073,8197,1464381629
10079,9753,1464381635
10081,9104,1464381637
10086,10004,1464381642
10088,8517,1464381644
10105,7901,1464383400
10107,8331,1464383402
10120,9650,1464383415
10129,7993,1464383424
10130,8085,1464383425
10131,9607,1464383426
10139,9624,1464383434
10171,9944,1464385202
10177,9786,1464385208
10182,9182,1464385213
10189,9598,1464385220
10193,8075,1464385224
10195,7510,1464385226
10196,9295,1464385227
10198,9006,1464385229
10199,8209,1464385230
10201,9005,1464385232
10204,7466,1464385235
10225,9911,1464386999
10239,7685,1464387013
10241,7208,1464387015
10244,8122,1464387018
10246,9333,1464387020
10254,9268,1464387028
10282,10254,1464388800
10302,7558,1464390601
10318,8398,1464392403
10320,8657,1464392405
10326,9894,1464392411
10331,7366,1464392416
10351,8398,1464394205
10354,7695,1464394208
10357,8446,1464394211
10362,7870,1464394216
10364,8668,1464394218
10371,9548,1464394225
10374,7363,1464394228
10375,7904,1464394229
10378,10226,1464394232
10379,7392,1464394233
10390,7023,1464394244
10403,7044,1464396002
10404,9526,1464396003
10416,9497,1464396015
10438,7816,1464397805
10443,7693,1464397810
10447,9645,1464397814
10449,9834,1464397816
10461,8981,1464399600
10471,9407,1464399610
10472,9227,1464399611
10475,7591,1464399614
10486,9209,1464399625
10487,7711,1464399626
10488,9951,1464399627
10491,10080,1464399630
10496,8910,1464399635
10500,7672,1464399639
10501,7565,1464399640
10514,8258,1464401399
10519,9809,1464401404
10520,9151,1464401405
10524,8747,1464401409
10527,8352,1464401412
10546,7349,1464401431
10548,8617,1464401433
10549,9160,1464401434
10553,8579,1464401438
10554,9287,1464401439
10556,10488,1464401441
10560,8181,1464401445
10579,9648,1464403200
10594,7474,1464403215
10601,7186,1464403222
10604,9406,1464403225
10609,10150,1464403230
10619,7426,1464403240
10625,9864,1464403246
10626,7928,1464403247
10627,7175,1464403248
10628,9909,1464403249
10630,9190,1464403251
10631,9502,1464403252
10638,8013,1464405000
10642,10146,1464405004
10644,10317,1464405006
10645,9628,1464405007
10651,9484,1464405013
10657,7452,1464406800
10660,10017,1464406803
10661,8331,1464406804
10663,9945,1464406806
10667,10201,1464406810
10668,7741,1464406811
10670,7717,1464406813
10671,8242,1464406814
10676,9993,1464406819
10697,10405,1464406840
10701,8378,1464406844
10703,10676,1464406846
10708,9163,1464406851
10733,9505,1464408617
10738,9854,1464408622
10742,8830,1464408626
10759,8220,1464410404
10767,7629,1464410412
10770,10172,1464410415
10772,7185,1464410417
10793,10249,1464412200
10794,7646,1464412201
10795,9783,1464412202
10796,9175,1464412203
10808,10212,1464414002
10815,7742,1464414009
10829,8380,1464415801
10830,7551,1464415802
10839,7399,1464415811
10846,8823,1464415818
10852,9696,1464415824
10853,8001,1464415825
10854,10074,1464415826
10859,10135,1464415831
10861,8953,1464415833
10862,9618,1464415834
10866,10494,1464415838
10872,6928,1464415844
10876,9333,1464415848
10877,10404,1464415849
10881,10007,1464415853
10885,7352,1464415857
10898,10725,1464417602
10910,7100,1464417614
10914,7428,1464417618
10915,9972,1464417619
10919,7549,1464417623
10921,9316,1464417625
10923,10855,1464417627
10925,8540,1464417629
10926,10877,1464417630
10931,10501,1464417635
10932,8292,1464417636
10934,8121,1464417638
10935,9855,1464417639
10936,7512,1464417640
10960,8764,1464419401
10962,7785,1464419403
10965,7391,1464419406
10974,7508,1464419415
10987,9133,1464419428
10988,8723,1464419429
10991,9829,1464419432
10993,9475,1464419434
10997,10862,1464419438
11000,10016,1464419441
11006,10391,1464419447
11011,9871,1464419452
11027,9019,1464421204
11037,8550,1464421214
11041,8799,1464421218
11042,10487,1464421219
11043,10128,1464421220
11051,9144,1464421228
11056,7918,1464421233
11065,9625,1464421242
11066,10976,1464421243
11103,8839,1464423005
11105,8538,1464423007
11112,9790,1464423014
11124,9012,1464423026
11126,10660,1464423028
11132,9375,1464423034
11136,9929,1464423038
11142,7854,1464423044
11147,10568,1464423049
11152,7562,1464423054
11175,8488,1464424810
11178,9480,1464424813
11181,9187,1464424816
11186,10854,1464424821
11192,9435,1464424827
11193,10962,1464424828
11210,10131,1464424845
11212,9931,1464424847
11215,7974,1464424850
11223,7407,1464424858
11239,8838,1464426600
11243,8577,1464426604
11247,8924,1464426608
11256,8598,1464426617
11258,7747,1464426619
11262,9505,1464426623
11275,7662,1464428399
11277,7647,1464428401
11280,8928,1464428404
11284,10118,1464428408
11290,8967,1464428414
11292,8328,1464428416
11296,7184,1464428420
11297,11166,1464428421
11304,11133,1464428428
11306,11285,1464428430
11309,7568,1464428433
11312,9744,1464428436
11313,9749,1464428437
11316,9966,1464428440
11323,9012,1464428447
11325,11001,1464428449
11338,8627,1464428462
11344,9769,1464430199
11345,9045,1464430200
11365,10736,1464430220
11367,6958,1464430222
11369,11069,1464430224
11375,9923,1464430230
11376,11110,1464430231
11382,7684,1464430237
11383,11103,1464430238
11409,9100,1464433800
11410,9042,1464433801
11413,8667,1464433804
11420,7970,1464433811
11441,8106,1464435605
11444,10692,1464435608
11447,10409,1464435611
11453,7445,1464435617
11477,9929,1464435641
11502,8152,1464437403
11507,10131,1464437408
11511,8298,1464437412
11515,10965,1464437416
11522,9585,1464437423
11529,9269,1464437430
11533,11397,1464437434
11536,8131,1464437437
11537,10884,1464437438
11538,9982,1464437439
11541,7850,1464437442
11553,8778,1464439202
11558,7561,1464439207
11559,10196,1464439208
11563,8400,1464439212
11565,10813,1464439214
11568,11427,1464439217
11569,8800,1464439218
11571,9042,1464439220
11586,8662,1464441000
11587,10987,1464441001
11588,8716,1464441002
11592,6942,1464441006
11593,7180,1464441007
11598,9589,1464441012
11603,7161,1464441017
11608,10467,1464441022
11618,8641,1464441032
11627,9656,1464441041
11630,9290,1464441044
11631,8725,1464441045
11640,11040,1464441054
11641,11348,1464441055
11644,8122,1464441058
11645,9641,1464441059
11657,11029,1464442801
11660,7707,1464442804
11663,9674,1464442807
11670,10908,1464442814
11671,10670,1464442815
11673,8657,1464442817
11681,7830,1464442825
11695,11564,1464444599
11699,9659,1464444603
11703,7630,1464444607
11709,11124,1464444613
11712,11098,1464444616
11716,10830,1464444620
11728,10022,1464444632
11733,8033,1464444637
11734,10624,1464444638
11739,10619,1464444643
11763,10913,1464446400
11769,11372,1464446406
11774,10500,1464446411
11784,7354,1464448200
11792,9257,1464448208
11800,10687,1464448216
11808,7448,1464448224
11811,8108,1464448227
11812,11157,1464448228
11815,7499,1464448231
11820,9571,1464448236
11824,8976,1464448240
11832,7590,1464449999
11833,10345,1464450000
11840,7977,1464450007
11841,9577,1464450008
11848,11811,1464450015
11851,9946,1464450018
11854,7516,1464450021
11859,10416,1464450026
11865,10754,1464450032
11869,8380,1464450036
11878,9929,1464450045
11881,10086,1464450048
11882,11154,1464450049
11883,7751,1464450050
11885,10770,1464450052
11887,7346,1464450054
11891,10799,1464450058
11892,11723,1464450059
11904,7253,1464451803
11905,9167,1464451804
11910,7239,1464451809
11911,10808,1464451810
11913,9615,1464451812
11916,11433,1464451815
11917,8830,1464451816
11932,10906,1464453600
11939,11167,1464455401
11942,9018,1464455404
11943,9143,1464455405
11945,8387,1464455407
11964,10679,1464457203
11972,10121,1464457211
11973,9874,1464457212
11975,10377,1464457214
11980,8598,1464457219
11996,9329,1464459007
12025,11097,1464460802
12027,11249,1464460804
12028,9244,1464460805
12033,9016,1464460810
12036,11598,1464460813
12037,9856,1464460814
12042,11657,1464460819
12045,8679,1464460822
12046,11839,1464460823
12054,8545,1464462600
12056,10692,1464462602
12075,10969,1464464401
12076,9018,1464464402
12078,9794,1464464404
12082,10980,1464464408
12085,9010,1464464411
12098,9297,1464464424
12099,9216,1464464425
12113,10624,1464466205
12118,7693,1464466210
12119,9514,1464466211
12122,11179,1464466214
12124,7102,1464466216
12128,7475,1464466220
12129,7047,1464466221
12133,10411,1464466225
12134,8140,1464466226
12136,11133,1464466228
12140,11811,1464466232
12144,10302,1464466236
12146,10659,1464466238
12148,10488,1464466240
12152,7725,1464466244
12155,8589,1464466247
12157,8596,1464466249
12160,7958,1464466252
12174,8817,1464468002
12179,11424,1464468007
12185,8796,1464468013
12196,8727,1464468024
12204,10880,1464468032
12206,9383,1464468034
12214,11066,1464468042
12215,7894,1464468043
12219,9999,1464468047
12221,11763,1464468049
12227,11353,1464468055
12228,7623,1464468056
12233,10993,1464468061
12250,8699,1464469803
12263,9340,1464469816
12264,9539,1464469817
12266,10974,1464469819
12276,10353,1464469829
12278,7958,1464469831
12284,8060,1464469837
12289,10088,1464469842
12301,8959,1464469854
12320,7429,1464471608
12322,9591,1464471610
12331,10592,1464471619
12335,7210,1464471623
12336,12201,1464471624
12354,10684,1464473408
12367,11960,1464473421
12377,7651,1464473431
12387,11449,1464473441
12404,7252,1464475201
12410,11855,1464475207
12411,9786,1464475208
12412,10698,1464475209
12414,11447,1464475211
12422,11626,1464475219
12425,9875,1464475222
12438,9001,1464475235
12441,7589,1464475238
12454,10667,1464475251
12464,7929,1464477000
12469,12223,1464477005
12470,10914,1464477006
12473,8421,1464477009
12477,12211,1464477013
12488,7982,1464477024
12491,8951,1464477027
12492,9432,1464477028
12496,10079,1464477032
12500,10809,1464477036
12507,8026,1464477043
12516,9024,1464477052
12526,8341,1464477062
12534,7645,1464478801
12535,7444,1464478802
12550,11914,1464480599
12577,11960,1464480626
12584,10498,1464480633
12585,7850,1464480634
12598,10703,1464482401
12604,12428,1464482407
12613,9332,1464482416
12615,11792,1464482418
12621,10861,1464482424
12641,8119,1464484199
12648,12181,1464484206
12652,9849,1464484210
12653,8299,1464484211
12654,9186,1464484212
12655,12141,1464484213
12656,11072,1464484214
12657,10346,1464484215
12664,9854,1464484222
12670,10443,1464485999
12698,11214,1464487805
12707,6976,1464487814
12721,8144,1464489601
12727,9986,1464489607
12732,9019,1464489612
12741,11473,1464489621
12750,11051,1464491399
12763,10938,1464491412
12767,8502,1464491416
12789,12446,1464493205
12790,10005,1464493206
12791,10975,1464493207
12792,11528,1464493208
12814,8551,1464496799
12817,12534,1464496802
12818,11664,1464496803
12825,12357,1464496810
12833,9705,1464496818
12835,12195,1464496820
12854,10974,1464498607
12867,8611,1464500402
12869,9376,1464500404
12872,11280,1464500407
12875,9477,1464500410
12876,7980,1464500411
12881,9100,1464500416
12893,7479,1464502201
12897,7961,1464502205
12899,11197,1464502207
12902,8316,1464502210
12903,10661,1464502211
12920,11069,1464504002
12921,7621,1464504003
12930,9951,1464504012
12931,8228,1464504013
12933,7928,1464504015
12941,8584,1464504023
12946,10622,1464504028
12947,10637,1464504029
12952,8744,1464504034
12974,11969,1464504056
12988,11537,1464505802
12992,11824,1464505806
13016,12651,1464509399
13020,8821,1464509403
13021,8551,1464509404
13035,10867,1464509418
13037,11918,1464509420
13042,10044,1464509425
13044,9922,1464509427
13061,9315,1464511205
13062,9977,1464511206
13070,9070,1464511214
13072,9011,1464511216
13076,8224,1464511220
13077,12359,1464511221
13083,10449,1464511227
13084,10472,1464511228
13085,9648,1464511229
13101,10906,1464512999
13103,8667,1464513001
13108,8812,1464513006
13115,8150,1464513013
13122,13058,1464513020
13138,10610,1464513036
13151,12150,1464514801
13156,9746,1464514806
13158,12225,1464514808
13162,8779,1464514812
13163,12623,1464514813
13172,11168,1464514822
13177,8654,1464514827
13214,11324,1464516604
13221,11655,1464516611
13238,7472,1464516628
13239,12410,1464516629
13252,10252,1464518401
13255,10018,1464518404
13260,10235,1464518409
13268,6985,1464518417
13281,12774,1464518430
13284,7749,1464518433
13324,9979,1464521999
13328,11109,1464522003
13329,9921,1464522004
13331,12671,1464522006
13334,11057,1464522009
13351,13259,1464523803
13363,10170,1464523815
13364,8906,1464523816
13367,10357,1464523819
13370,12347,1464523822
13374,9745,1464523826
13376,12601,1464523828
13394,11285,1464523846
13396,7972,1464523848
13401,9493,1464523853
13412,8148,1464525599
13424,11346,1464525611
13433,12296,1464525620
13448,8800,1464527404
13455,13121,1464527411
13470,9117,1464529199
13478,7649,1464529207
13484,7928,1464529213
13486,7211,1464529215
13501,12497,1464529230
13502,9372,1464529231
13512,11184,1464529241
13514,11714,1464529243
13521,12703,1464529250
13550,9432,1464531009
13551,9475,1464531010
13553,12297,1464531012
13572,13304,1464532803
13574,9742,1464532805
13575,8796,1464532806
13577,6824,1464532808
13583,7619,1464532814
13593,8337,1464532824
13597,12328,1464532828
13598,10257,1464532829
13604,13031,1464532835
13632,12971,1464534605
13638,10905,1464534611
13651,8251,1464536402
13654,8108,1464536405
13655,10437,1464536406
13668,9597,1464536419
13672,8886,1464536423
13676,12215,1464536427
13683,11504,1464536434
13684,13502,1464536435
13691,10926,1464538199
13697,8616,1464538205
13702,11512,1464538210
13703,13652,1464538211
13704,11312,1464538212
13709,7289,1464538217
13717,8346,1464538225
13720,10149,1464538228
13749,10253,1464540007
13750,9408,1464540008
13754,12455,1464540012
13757,12696,1464540015
13778,7693,1464541799
13810,11060,1464543616
13829,11068,1464547199
13830,8805,1464547200
13832,9444,1464547202
13834,9695,1464547204
13835,12288,1464547205
13836,7542,1464547206
13843,12651,1464547213
13845,13081,1464547215
13852,9024,1464547222
13857,11294,1464547227
13859,11398,1464547229
13863,9988,1464547233
13865,11307,1464547235
13867,10687,1464547237
13871,8291,1464547241
13872,11963,1464547242
13874,10915,1464547244
13889,7297,1464547259
13900,10692,1464549000
13905,12086,1464549005
13906,10079,1464549006
13930,11110,1464550800
13934,8673,1464550804
13936,8738,1464550806
13940,7714,1464550810
13948,13757,1464550818
13961,10203,1464552599
13968,7554,1464552606
13972,12564,1464552610
13985,12200,1464552623
13987,9245,1464552625
13988,12907,1464552626
13992,13882,1464552630
13994,13658,1464552632
13997,8961,1464552635
14001,10412,1464552639
14004,13945,1464552642
14023,8376,1464554402
14024,12224,1464554403
14030,8056,1464554409
14036,11521,1464556200
14040,11641,1464556204
14050,7902,1464558000
14051,10925,1464558001
14052,10460,1464558002
14066,10438,1464559803
14068,9044,1464559805
14069,11861,1464559806
14071,11557,1464559808
14073,11159,1464559810
14088,13172,1464561602
14089,12213,1464561603
14090,12229,1464561604
14093,9742,1464561607
14095,12117,1464561609
14096,11483,1464561610
14100,8016,1464561614
14102,10551,1464561616
14106,13810,1464561620
14108,7795,1464561622
14114,7557,1464561628
14124,13284,1464561638
14133,8136,1464563404
14139,7509,1464563410
14141,9198,1464563412
14148,10137,1464563419
14151,9593,1464563422
14152,8285,1464563423
14155,12377,1464563426
14158,7282,1464563429
14160,8351,1464563431
14161,8289,1464563432
14164,13167,1464563435
14171,10441,1464563442
14172,7438,1464563443
14175,12917,1464563446
14188,11357,1464565205
14190,11617,1464565207
14193,11695,1464565210
14195,7659,1464565212
14197,8144,1464565214
14200,12042,1464565217
14201,10013,1464565218
14204,12437,1464565221
14205,8653,1464565222
14217,9472,1464565234
14218,8144,1464565235
14224,8500,1464565241
14231,11869,1464565248
14243,7283,1464567002
14248,8827,1464567007
14261,12902,1464568804
14262,9859,1464568805
14264,10873,1464568807
14268,10183,1464568811
14270,8309,1464568813
14277,11796,1464568820
14280,9040,1464568823
14281,13362,1464568824
14282,9405,1464568825
14283,9011,1464568826
14284,7849,1464568827
14302,7294,1464570601
14317,13753,1464570616
14318,7561,1464570617
14319,13933,1464570618
14326,13669,1464570625
14329,12954,1464570628
14335,8259,1464570634
14338,12608,1464570637
14340,12031,1464570639
14342,12292,1464570641
14345,10918,1464570644
14348,10401,1464570647
14349,6994,1464570648
14373,10978,1464572410
14406,10563,1464576004
14413,7628,1464576011
14419,13658,1464576017
14423,7429,1464576021
14426,14243,1464576024
14427,8839,1464576025
14429,14242,1464576027
14431,8151,1464576029
14436,10346,1464576034
14439,8647,1464576037
14444,10547,1464576042
14445,7109,1464576043
14447,13578,1464576045
14449,8239,1464576047
14451,10970,1464576049
14453,7049,1464576051
14454,10403,1464576052
14457,14095,1464576055
14459,8121,1464576057
14460,10241,1464576058
14474,13401,1464577802
14482,13160,1464577810
14487,7615,1464577815
14489,11063,1464577817
14491,8491,1464577819
14512,10255,1464579605
14535,9747,1464583199
14537,11859,1464583201
14541,6934,1464583205
14565,8035,1464585006
14566,13976,1464585007
14569,12056,1464585010
14571,11586,1464585012
14578,11974,1464585019
14588,10446,1464585029
14603,10986,1464586806
14612,8447,1464586815
14614,12891,1464586817
14630,8929,1464586833
14635,9495,1464586838
14650,13217,1464588604
14654,11593,1464588608
14655,9035,1464588609
14661,11122,1464588615
14662,14324,1464588616
14673,12928,1464588627
14678,7936,1464588632
14683,13989,1464588637
14685,9058,1464588639
14692,12612,1464588646
14695,11731,1464588649
14699,8095,1464588653
14714,10354,1464590405
14724,12368,1464590415
14745,14483,1464592208
14756,11369,1464592219
14762,8429,1464592225
14764,9924,1464592227
14768,13111,1464592231
14769,13181,1464592232
14771,7548,1464592234
14774,14426,1464592237
14776,12733,1464592239
14786,14482,1464592249
14787,8395,1464592250
14789,14119,1464592252
14796,11873,1464592259
14800,14211,1464592263
14801,7988,1464592264
14824,10483,1464594005
